id,Image,Chockolate_type,Name,Date,Weight,Pack_type
1422,5d4bbfb6d315d5fd9e67934b3953945735dd97879d74c659b38e7bd7310deaba.jpg,Молочный шоколад с добавлением тертого ореха,"""Басни Крылова""",NaN,Вес - 100 г,Упаковка - конверт
1423,3e78be444d43dfca78cda55df4c26f2d308907ac028b4b1ddab4b4edbdbfcc8e.jpg,Сладкий шоколад,"""Детский""",NaN,Вес - 100 г,Упаковка - обертка
1424,72b13e311ba82661bc5b101eab9f90a7d1a72a1d0fbdc6840e46f8fb24b2c80f.jpg,Молочный шоколад,"""Hershey's""",Годен до января 2016,Вес - 130 г,Упаковка - флоу-пак
1425,3a1500bd0fce85e7f859886c3fc3e44baf197f38680e16f7ee62d79b63a93af0.jpg,Шоколад,"""Аврора""",NaN,Вес - 20 г,Упаковка - обертка
1426,680baa847a1013246a9dd74baa33c8a3b2340d872d13dd1bf52e0f73c7b3a404.jpg,Шоколад,"""Lukss"" (""Люкс"")",NaN,Вес - 100 г,Упаковка - обертка
1427,9e7893afd1851897061852a01ef2a0eaea58e41d8da13a14ef0e323283e56ec7.jpg,Шоколад,"""Дорожный""",NaN,Вес - 50 г,Упаковка - обертка
1428,f19faf8068d6935741763c12e07be0c4434a81c8bb4495577cb62079b12d7b1b.jpg,Молочный пористый шоколад,"""Hershey's Air""",Годен до января 2016,Вес - 110 г,Упаковка - флоу-пак
1429,d79e5c3829e5ada079b7fbd0a2a5a64e319b2077b174b7456c18af42aaff5d8e.jpg,Шоколад,"""Дорожный""",NaN,Вес - 50 г,Упаковка - обертка
1430,fe15d98dc20f2ed7e829c0a016dbeeb6bb76da5ffc3e18b3b0fc5c446e8009f6.jpg,Шоколад,"""Аврора""",NaN,Вес - 100 г,Упаковка - обертка
1431,ee9e7e7431b9d7143670605868876df2a2df0967e0515a847592197cc6267b57.jpg,Шоколад,"""Lukss"" (""Люкс"")",Годен до августа 2007,Вес - 100 г,Упаковка - конверт
1432,a1b507142b4d3ea6b6dc708898802851e410cb0b852ae70ed8b287ea8ddcd237.jpg,Сладкий шоколад,"""Дорожный""",NaN,Вес - 50 г,Упаковка - обертка
1433,b0a631d845f8312b1d861301ab087606ddd152b5f4ee5b9d5f58e5fceb2dd0d8.jpg,Шоколад,"""Ванильный""",NaN,Вес - 100 г,Упаковка - обертка
1434,d46e93bb26a6859f9bd40e74cc400911e9e278bb989642c4cb925ecb44708070.jpg,Шоколад,"""Seviska"" (""Особый"")",NaN,Вес - 100 г,Упаковка - обертка
1435,ee4c2ae44e7d8b83fb060ed8d04302e3eef1b6fc403b31ebefd00afa72f92d8b.jpg,Молочный шоколад,"""Merci""",NaN,Вес - 100 г,Упаковка - прямоугольная коробка (внутри 4 индивидуально упакованные плитки)
1436,36c5ed9f3c8986c2ac1477a039817616cade714a18c720dad7c019d63951a960.jpg,Шоколад,"""Лотос""",NaN,Вес - 50 г,Упаковка - обертка
1437,beaac2690d7b70a0f45fdc9ea208ad4e7a8cbef31b4a4b44eaf23ae8016bcd9f.jpg,Шоколад,"""Ванильный""",NaN,Вес - 100 г,Упаковка - обертка
1438,ebd253c05f1202ff1d531912160f3ae9bcb44bcb4ee52886b08f79748c0c59fc.jpg,Шоколад,"""Turaida""",NaN,Вес - 100 г,Упаковка - обертка
1439,70cb748447a84382aba61ec268c5b462067cca7dbdb3386328e0d5f58b969c86.jpg,Молочный шоколад с дробленым лесным орехом и миндалем,"""Merci""",NaN,Вес - 100 г,Упаковка - прямоугольная коробка (внутри 4 индивидуально упакованные плитки)
1440,9cacc21e606f7b4a1dc4886bd0b12b4fce1fe6fa62d21be6c740f2ddc1d80190.jpg,Шоколад,"""Лотос""",NaN,Вес - 50 г,Упаковка - обертка
1441,119ed851fcbbcd5a2a388e9632f6c9712ac486d5b7fd1590fa9327ab2bf2a5ee.jpg,Шоколад,"""Rigonda"" (""Ригонда"")",NaN,Вес - 50 г,Упаковка - обертка
1442,20d5e2654e1cb22f08f63fdad812875ea5292cd1d752d15ce47a22aaa95db407.jpg,Шоколад,"""Rigonda"" (""Ригонда"")",NaN,Вес - 100 г,Упаковка - обертка
1443,d29b648443a6077a7ae6ff2c3f796b9b7e9884cb2c7f124db4c2cfcf25b24c94.jpg,Шоколад,"""Лотос""",NaN,Вес - 100 г,Упаковка - обертка
1444,13953d5233d4b252752adac5af81c8f2ba30c55ea245bde4e2bfbeb633d99f94.jpg,Молочный кофейный шоколад с белым шоколадом,"""Merci""",NaN,Вес - 100 г,Упаковка - прямоугольная коробка (внутри 4 индивидуально упакованные плитки)
1445,c5dcb3643fdd415df1de6367b2ae3d85b357aad33d0d0681c6c629ffdd77b63c.jpg,Шоколад,"""Гвардейская слава""",NaN,Вес - 100 г,Упаковка - конверт
1446,09a75140945e13d8cef1662e2b279afddcbd52d3d4cd8bdd602e89895ae57281.jpg,Шоколад,"""Rigonda"" (""Ригонда"")",NaN,Вес - 100 г,Упаковка - обертка
1447,f696048416edd199db61bbf427dff018c5f9ec574cc64990703e061f9992d64f.jpg,Шоколад,"""Лотос""",NaN,Вес - 100 г,Упаковка - обертка
1448,20588edea742d1e8a001fe1cf35717c53cbaa79b94216f8895a01e288512c6fe.jpg,Горький шоколад,"""Merci""",Годен до ноября 2014,Вес - 100 г,Упаковка - прямоугольная коробка (внутри 4 индивидуально упакованные плитки)
1449,9a53e394450b459aff3729b328df53858153643ede17e8c5d5bbe7a3293f395a.jpg,Шоколад,"""Rigonda"" (""Ригонда"")",NaN,Вес - 100 г,Упаковка - обертка
1450,5c016ebf2b884450145cf84ce3c270fba95534c94dd47d79ca95b6869068161f.jpg,Шоколад,"""Особый""",NaN,Вес - 50 г,Упаковка - обертка
1451,f8abbb2a3fe15ff06a2c2d76eb0a7de2e21d55ac3c94fa3f23b2dbccd991e000.jpg,Шоколад,"""Гвардейская слава""",NaN,Вес - 100 г,Упаковка - конверт
1452,35faf72918e56823b931441059c7919b0b4f36f567fecd73415d10242bbdbdee.jpg,Горький шоколад,"""Merci""",NaN,Вес - 100 г,Упаковка - прямоугольная коробка (внутри 4 индивидуально упакованные плитки)
1453,9fbf6a8232144954badb07ffe09da83db3c0aee9d864bf86f24707a62d265f39.jpg,Шоколад,"""Жар-птица""",NaN,Вес - 20 г,Упаковка - обертка
1454,cab69d3855d132c2940b9efe29ac067a82bb8c1aa505753cf568867b9c1a2c89.jpg,Шоколад,"""Rigonda"" (""Ригонда"")",NaN,Вес - 100 г,Упаковка - конверт
1455,ab7891b0754a532f5786e54651182fb82a323bc1bf9a7661dc03f085c5f71dcb.jpg,Обыкновенный горький шоколад,"""Полярный""",NaN,Вес - 50 г,Упаковка - обертка
1456,2f9a869c50c920a9c9c2cb34d470a60289e37fb4c97cab4a6dd8e1a132f586d1.jpg,Темный шоколад с марципановой начинкой,"""Merci""",Годен до октября 2016,Вес - 112 г,Упаковка - прямоугольная коробка (внутри 4 индивидуально упакованные плитки)
1457,48d7e67fee2b6f898f5b1bfc9a2119a54ae2d104b78dc309519b8095d1e41285.jpg,Шоколад,"""Салют""",NaN,Вес - 100 г,Упаковка - обертка
1458,eebb7c79e66c8ba222d1da626ac4d3322d5db6e6a9c654b2dcd93c23ab518ca1.jpg,Шоколад,"""Жар-птица""",NaN,Вес - 100 г,Упаковка - обертка
1459,f5c2b0e3bb27cf0061b9528f2139927307f4a45a06c9021cf9adce475cacdfc7.jpg,Обыкновенный шоколад,"""Седьмое небо""",NaN,Вес - 100 г,Упаковка - обертка
1460,4db22705b85b94fad9b2d10e9afc379aae78a62d5b7f128cd88193e9fd26f9fa.jpg,Шоколад,"""Салют""",NaN,Вес - 100 г,Упаковка - обертка
1461,1430fc5b8637b18277c0b6c65040ba419e191aba43281e9bc1f88592058db36d.jpg,Шоколад,"""Жень-шень""",NaN,Вес - 100 г,Упаковка - конверт
1462,6962154395470994563bf03d36fc72faf582b2d31423237f0b7a13f23013a6f4.jpg,Шоколад,"""Сказки Пушкина""",NaN,Вес - 18 г,Упаковка - обертка
1463,c69175da21aa0775651e29aff550e2bb57a44a6079aed4a74423c4758d6d3a7e.jpg,Шоколад,"""Спорт""",NaN,Вес - 100 г,Упаковка - обертка
1464,57937e14253d239d4335ac5ec20cf0bd9081c9df1a602b193587268274713963.jpg,Шоколад с кремовой начинкой со вкусом апельсина,"""Bohme""",Годен до января 2015,Вес - 100 г,Упаковка - конверт
1465,40b98f5a2fee365539c661bbf0fb2e2e33b766c18e312adcd4128d66586df3b1.jpg,Шоколад,"""Крепыш""",NaN,Вес - 100 г,Упаковка - обертка
1466,bfe5c64414a5e20b9a3c91e99b672d0ae9bd227f3d5d15101b12b8d5e2d54c72.jpg,Молочный шоколад,"""Сказки Пушкина""",NaN,Вес - 50 г,Упаковка - обертка
1467,79060af7f0402704ae91e2064afd8f995fe5e04e65e5c43379fc16dd1dff99c9.jpg,Шоколад,"""Три мушкетера""",NaN,Вес - 100 г,Упаковка - обертка
1468,962b03f813bfb9c2a189aaedabff6b6c7c1be122fee472a922b3c622ee682a22.jpg,Шоколад,"""Кузя, друг Аленки""",NaN,Вес - 15 г,Упаковка - конверт
1469,c881932cf4950d99699bed1eb4e94eb35865fb7c292d6a44b796c85a4fac0369.jpg,Шоколад с кремовой начинкой со вкусом апельсина,"""Bohme""",Годен до сентября 2018,Вес - 100 г,Упаковка - конверт
1470,6a66eb422d5fceb0c8e6ccda220d8e094d55ecd9c69ce3ea5ab0924d0030ce6f.jpg,Молочный шоколад,"""Сказки Пушкина""",NaN,Вес - 50 г,Упаковка - обертка
1471,69e3c4ed5db37c5a5657a5f67da0df4adf47889fe0cd6b3bc899d2a4c4c0430b.jpg,Шоколад,"""Экстра с молоком""",NaN,Вес - 100 г,Упаковка - обертка
1472,320f366c0a89b965a7ee2f36a5a308f56b3915bc53cce14ef95e148902ca76fc.jpg,Шоколад с кремовой начинкой со вкусом клубники,"""Bohme""",Годен до ноября 2018,Вес - 100 г,Упаковка - конверт
1473,c8eb4bfeaf1cfc1a799c5f5fb2e4bb4acd51ca2d1f840075b2d3ad8950d50d0b.jpg,Шоколад,"""Кузя, друг Аленки""",NaN,Вес - 100 г,Упаковка - конверт
1474,fd40dff9d0bd511e9299df10c965b973b8459dfa9c7f6f41bcfd8986697eaf63.jpg,Молочный шоколад,"""Сказки Пушкина""  (название условное)",NaN,Вес - 100 г,Упаковка - обертка
1475,cf3bc87f0a5ecbd9890bb7f3f969ba7693236af14da363eab5c4b6c9cb8f5d9f.jpg,Темный шоколад,"""Laima""",Годен до сентября 2007,Вес - 100 г,Упаковка - конверт
1476,5b8c5927eb2b44d975ef9704a0980a92ba78224d100ad3b83960a76a78fc5466.jpg,Темный шоколад с клубничной начинкой,"""Bohme""",NaN,Вес - 100 г,Упаковка - конверт
1477,67c3020646889186cac9562460678e1ac597522cde559371da23ea2f7fade49d.jpg,Шоколад,"""Сливочный""",NaN,Вес - 18 г,Упаковка - обертка
1478,0ed46dddd77c0a2e8014c2539b1cd7c8c19e4a59fea5188d6f97ffee3d3af494.jpg,Шоколад,"""Кузя, друг Аленки""",NaN,Вес - 100 г,Упаковка - конверт
1479,599503b442948c1989328536820e6ed4e29e368a2fa86f28eb3ed96202ba4dd9.jpg,Темный шоколад,"""Laima""",Годен до октября 2007,Вес - 100 г,Упаковка - конверт
1480,eaa60d0ce711e1d1bed18f07708b1b543fa32dd3183dd7e6a9e933208356d6c9.jpg,Шоколад с кремовой начинкой со вкусом лимона,"""Bohme""",Годен до апреля 2015,Вес - 100 г,Упаковка - конверт
1481,4dbd1c8325bb1243af3d1bd6fd5aac962df6c1190758cd84a1687e170c2ad91e.jpg,Шоколад,"""Сливочный""",NaN,Вес - 50 г,Упаковка - обертка
1482,900031a14d2d88a9644c8c261f1f42830ced2078cd3cc924dc7fceb72e551c86.jpg,Шоколад,"""Кузя, друг Аленки""",NaN,Вес - 100 г,Упаковка - конверт
1483,65e98c520f8d215f6c2cf5d74f31338d0ebdfde6a7cdce22acef9b01a202b307.jpg,Темный шоколад,"""Laima""",NaN,Вес - 100 г,Упаковка - конверт
1484,c408fec28f1d0d83641f59102b2b33a49a33cd9434568e4fc36244745992d2a7.jpg,Молочный шоколад,"""Сливочный""",NaN,Вес - 50 г,Упаковка - обертка
1485,3d946596001fa6a6945ac2533b38825501e40fc0cfb529e359942543dea89836.jpg,Шоколад с кремовой начинкой со вкусом лимона,"""Bohme""",Годен до февраля 2016,Вес - 100 г,Упаковка - конверт
1486,83b8434be8fb7246e0d5a5d1e53533d80f3f885fae862c613da516378180b7da.jpg,Шоколад,"""Мишка""",NaN,Вес - 100 г,Упаковка - обертка
1487,c1f8a301d565791b78ab8e1352b9b9bf5ae9ada40529cb61fd8ed038de6dee32.jpg,Шоколад,"""Чайка""",NaN,Вес - 100 г,Упаковка - обертка
1488,a38fd401135479df0302bae722fd6c4914b1ebf384c721684686c46180ebfe92.jpg,Шоколад с кремовой начинкой со вкусом малины,"""Bohme""",Годен до ноября 2014,Вес - 100 г,Упаковка - конверт
1489,bacc8169b3dfd54efdb51e923a3a3edd0d25584fb11b87e1b9818c63f2263283.jpg,Темный шоколад,"""Laima""",NaN,Вес - 100 г,Упаковка - конверт
1490,3a182e9fb1959d3df9ef5d52495e95ee4127331d33e00b9480a7629942f5070f.jpg,Шоколад,"""Цирк""",NaN,Вес - 18 г,Упаковка - обертка
1491,0a1a69ce986b2a5aa3aa7061e893fdc08e939d584617aa88e19e714cd4563a3d.jpg,Шоколад,"""Мишка""",NaN,Вес - 100 г,Упаковка - обертка
1492,7d59711befb0ab5569b724c60b5e5875f6d65520940f28de013e22a051285237.jpg,Шоколад с кремовой начинкой со вкусом малины,"""Bohme""",Годен до августа 2015,Вес - 100 г,Упаковка - конверт
1493,3dc96ba944b371bf9da6f73bebba9ea06ba240b4f34a0c6195fab3a004cc637c.jpg,Шоколад,"""Цирк""",NaN,Вес - 18 г,Упаковка - обертка
1494,2e93f74e5feb6a1e7e83fa6c526d59c6014fbac8aee8d0f490d942ac6f572270.jpg,Темный шоколад,"""Laima""",NaN,Вес - 100 г,Упаковка - конверт
1495,00d52b3f00dc979b7710954ed39dbbcdcbebf4e954454466432daf9213e480e6.jpg,Шоколад,"""Мишка""",NaN,Вес - 100 г,Упаковка - обертка
1496,0591e9c213f226e149b8462a0555db71bb6714a630c5fea54cd60950b5d63939.jpg,Шоколад с кремовой начинкой со вкусом малины,"""Bohme""",Годен до сентября 2018,Вес - 100 г,Упаковка - конверт
1497,229ee77c8ac83b2e0db47ce75e3d09c3721843170046ea1d8a394e15747cc61c.jpg,Шоколад,"""Цирк""",NaN,Вес - 50 г,Упаковка - обертка
1498,38e7f5746b8a40e99afe63e79c7908ddecb60fe4a2c05f7eaa959ee7661c02e9.jpg,Темный шоколад,"""Laima""",NaN,Вес - 100 г,Упаковка - конверт
1499,bdeb84afd246d3ecd97d9605845f37d919caaf4acf0fe96b4d731071f626e7ff.jpg,Темный шоколад с малиновой начинкой,"""Bohme""",NaN,Вес - 100 г,Упаковка - конверт
1500,58c8972263d69af267d460059ba8b9165c381bb16920151e57617d2995901a47.jpg,Шоколад,"""Полярный""",NaN,Вес - 100 г,Упаковка - обертка
